User Input File,Simulation Variable,Simulation Sub Variable,Simulation Sub Variable2,Value Type,Operator,Value,UOM,Start Month,End Month
op_L_GC_input_polymer_plant_constraints,Phenol,,,max,,,TON/HR,,
op_L_GC_input_polymer_plant_constraints,GCO,,,max,,,TON/HR,,
op_L_GC_input_selling_price_sell_to_domestic,LPG sell to M7 Domestic,,,,,,$/TON,,
op_L_GC_input_selling_price_sell_to_domestic,LN sell to Domestic,,,,,,$/TON,,
op_L_GSP_input_lpg_sell_to_gsp_domestic,LPG sell to GSP Domestic,,,max (KT),,,KT/M,,
op_L_GSP_input_lpg_sell_to_gsp_domestic,LPG sell to GSP Domestic,,,min (KT),,,KT/M,,
op_O_OR_input_supply_alloc_premium,1. House hold,,,premium by sector,,,THB/TON,,
op_O_OR_input_supply_alloc_premium,2. Industrial,,,premium by sector,,,THB/TON,,
op_O_OR_input_supply_alloc_premium,3. Auto,,,premium by sector,,,THB/TON,,
op_O_OR_input_supply_alloc_premium,4. M7,,,premium by sector,,,THB/TON,,
op_O_OR_input_supply_alloc_premium,5. Export,,,premium by sector,,,THB/TON,,
op_O_OR_input_supply_alloc_premium,1. House hold,,,supply allocation by sector,,,%,,
op_O_OR_input_supply_alloc_premium,2. Industrial,,,supply allocation by sector,,,%,,
op_O_OR_input_supply_alloc_premium,3. Auto,,,supply allocation by sector,,,%,,
op_O_OR_input_supply_alloc_premium,4. M7,,,supply allocation by sector,,,%,,
op_O_OR_input_supply_alloc_premium,5. Export,,,supply allocation by sector,,,%,,
op_P_GPSC_input_ng_cost_supply_quantity,IPP,,,,,,MMBTU/Month,,
op_P_GPSC_input_ng_cost_supply_quantity,SPP,,,,,,MMBTU/Month,,
op_P_GPSC_input_ng_cost_supply_quantity,Co-gen,,,,,,MMBTU/Month,,
op_P_GPSC_input_ng_cost_supply_quantity,Industrial,,,,,,MMBTU/Month,,
op_P_GPSC_input_pct_allocation,A1.1,,,,,,%,,
op_P_GPSC_input_pct_allocation,A1.2,,,,,,%,,
op_P_GPSC_input_pct_allocation,A2,,,,,,%,,
op_P_GPSC_input_pct_allocation,B1.1,,,,,,%,,
op_P_GPSC_input_pct_allocation,B1.2,,,,,,%,,
op_P_GPSC_input_pct_allocation,B2,,,,,,%,,
op_P_GPSC_input_pct_allocation,C,,,,,,%,,
op_P_GPSC_input_selling_price_by_sector,EGAT Firm,A1.1,,,,,THB/kWh,,
op_P_GPSC_input_selling_price_by_sector,EGAT Firm,A1.2,,,,,THB/kWh,,
op_P_GPSC_input_selling_price_by_sector,Industrial power fixed price,B1.1,,,,,THB/kWh,,
op_P_GPSC_input_selling_price_by_sector,Industrial power fixed price,B1.2,,,,,THB/kWh,,
op_P_GPSC_input_selling_price_variable,EGAT/PEA non firm,A2,Heat rate,,,,,,
op_P_GPSC_input_selling_price_variable,EGAT/PEA non firm,A2,O&M,,,,,,
op_P_GPSC_input_selling_price_variable,EGAT/PEA non firm,A2,T,,,,,,
op_P_GPSC_input_selling_price_variable,EGAT/PEA non firm,A2,L,,,,,,
op_P_GPSC_input_selling_price_variable,EGAT/PEA non firm,A2,K,,,,,,
op_P_GPSC_input_selling_price_variable,Industrial power-gas price linked,B2,Fix1,,,,,,
op_P_GPSC_input_selling_price_variable,Industrial power-gas price linked,B2,Fix2,,,,,,
op_P_GPSC_input_selling_price_variable,Steam-Gas price linked,C,Fix3,,,,,,
op_P_GPSC_input_selling_price_variable,Steam-Gas price linked,C,Fix4,,,,,,
op_G_GSP_input_demand,GSP Feed,,,,,,MMSCFD,,
op_G_GSP_input_demand,GSP Used,,,,,,MMSCFD,,
op_G_GSP_input_demand,GSP4 Feed Gas Capacity,,,,,,MMSCFD,,
op_H2_GSP_input_RGC_High_CO2,42,High_CO2,,Value,,,MMSCFD,,
op_H2_GSP_input_RGC_High_CO2,42,RGC,,Value,,,MMSCFD,,
op_J_GSP_Marketing_input_customer_min_max,LPG,LPG Domestic Customer A,,min,,,MT/M,,
op_J_GSP_Marketing_input_customer_min_max,LPG,LPG Domestic Customer B,,min,,,MT/M,,
op_J_GSP_Marketing_input_customer_min_max,LPG,LPG Domestic Customer C,,min,,,MT/M,,
op_J_GSP_Marketing_input_customer_min_max,LPG,OR Term,,min,,,MT/M,,
op_J_GSP_Marketing_input_customer_min_max,LPG,LPG Domestic Customer A,,max,,,MT/M,,
op_J_GSP_Marketing_input_customer_min_max,LPG,LPG Domestic Customer B,,max,,,MT/M,,
op_J_GSP_Marketing_input_customer_min_max,LPG,LPG Domestic Customer C,,max,,,MT/M,,
op_J_GSP_Marketing_input_customer_min_max,LPG,OR Term,,max,,,MT/M,,
op_J_GSP_Marketing_input_depot_customer_mapping,C2,GSP_C2,GC,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,C2,GSP_C2,C2 Sale gas,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,C2,GSP_C2,C2 Customer A,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,C3,GSP_C3_Petchem,GC,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,C3,GSP_C3_Petchem,C3 Customer A,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,C3,GSP_C3_Petchem,C3 Customer B,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,C3,GSP_C3_Petchem,C3 Customer C.1,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,C3,GSP_C3_Petchem,C3 Customer C.2,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,C3,GSP_C3_Petchem,C3 Customer D,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_MT,OR Term,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_BRP,OR Term,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_PTT Tank Vessel,OR Term,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_PTT Tank Truck,OR Term,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_MT,OR Export,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_MT,OR Spot Domestic,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_BRP,OR Spot Domestic,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_PTT Tank Vessel,OR Spot Domestic,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_PTT Tank Truck,OR Spot Domestic,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_MT,LPG Domestic Customer A,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_MT,LPG Domestic Customer B,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_BRP,LPG Domestic Customer B,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_PTT Tank Vessel,LPG Domestic Customer B,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_PTT Tank Truck,LPG Domestic Customer B,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_MT,LPG Domestic Customer C,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_BRP,LPG Domestic Customer C,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_PTT Tank Vessel,LPG Domestic Customer C,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_PTT Tank Truck,LPG Domestic Customer C,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_MT,LPG Domestic Customer D,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_BRP,LPG Domestic Customer D,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_PTT Tank Vessel,LPG Domestic Customer D,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_PTT Tank Truck,LPG Domestic Customer D,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,GSP_LPG_Petchem,GC,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,GSP_LPG_Petchem,LPG Petchem Customer A,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_Aerosol,LPG Aerosol,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_MT,LPG Export,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_PTT Tank Vessel,LPG Export,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_BRP,LPG Export,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,NGL,GSP_NGL,GC,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,NGL,GSP_NGL,NGL Customer A,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,NGL,GSP_NGL,NGL Export A,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_KN,OR Term,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,NGL,NGL_KN,NGL Customer B,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,NGL,NGL_KN,NGL Export B,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_PTTEP,OR Term,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,C3,LPG_MT,OR Term,min (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,C2,GSP_C2,GC,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,C2,GSP_C2,C2 Sale gas,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,C2,GSP_C2,C2 Customer A,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,C3,GSP_C3_Petchem,GC,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,C3,GSP_C3_Petchem,C3 Customer A,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,C3,GSP_C3_Petchem,C3 Customer B,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,C3,GSP_C3_Petchem,C3 Customer C.1,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,C3,GSP_C3_Petchem,C3 Customer C.2,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,C3,GSP_C3_Petchem,C3 Customer D,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_MT,OR Term,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_BRP,OR Term,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_PTT Tank Vessel,OR Term,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_PTT Tank Truck,OR Term,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_MT,OR Export,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_MT,OR Spot Domestic,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_BRP,OR Spot Domestic,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_PTT Tank Vessel,OR Spot Domestic,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_PTT Tank Truck,OR Spot Domestic,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_MT,LPG Domestic Customer A,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_MT,LPG Domestic Customer B,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_BRP,LPG Domestic Customer B,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_PTT Tank Vessel,LPG Domestic Customer B,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_PTT Tank Truck,LPG Domestic Customer B,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_MT,LPG Domestic Customer C,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_BRP,LPG Domestic Customer C,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_PTT Tank Vessel,LPG Domestic Customer C,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_PTT Tank Truck,LPG Domestic Customer C,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_MT,LPG Domestic Customer D,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_BRP,LPG Domestic Customer D,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_PTT Tank Vessel,LPG Domestic Customer D,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_PTT Tank Truck,LPG Domestic Customer D,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,GSP_LPG_Petchem,GC,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,GSP_LPG_Petchem,LPG Petchem Customer A,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_Aerosol,LPG Aerosol,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_MT,LPG Export,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_PTT Tank Vessel,LPG Export,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_BRP,LPG Export,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,NGL,GSP_NGL,GC,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,NGL,GSP_NGL,NGL Customer A,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,NGL,GSP_NGL,NGL Export A,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_KN,OR Term,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,NGL,NGL_KN,NGL Customer B,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,NGL,NGL_KN,NGL Export B,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_PTTEP,OR Term,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,C3,LPG_MT,OR Term,max (KT),,,KT,,
op_J_GSP_Marketing_input_depot_customer_mapping,C2,GSP_C2,GC,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,C2,GSP_C2,C2 Sale gas,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,C2,GSP_C2,C2 Customer A,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,C3,GSP_C3_Petchem,GC,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,C3,GSP_C3_Petchem,C3 Customer A,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,C3,GSP_C3_Petchem,C3 Customer B,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,C3,GSP_C3_Petchem,C3 Customer C.1,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,C3,GSP_C3_Petchem,C3 Customer C.2,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,C3,GSP_C3_Petchem,C3 Customer D,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_MT,OR Term,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_BRP,OR Term,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_PTT Tank Vessel,OR Term,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_PTT Tank Truck,OR Term,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_MT,OR Export,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_MT,OR Spot Domestic,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_BRP,OR Spot Domestic,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_PTT Tank Vessel,OR Spot Domestic,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_PTT Tank Truck,OR Spot Domestic,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_MT,LPG Domestic Customer A,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_MT,LPG Domestic Customer B,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_BRP,LPG Domestic Customer B,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_PTT Tank Vessel,LPG Domestic Customer B,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_PTT Tank Truck,LPG Domestic Customer B,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_MT,LPG Domestic Customer C,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_BRP,LPG Domestic Customer C,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_PTT Tank Vessel,LPG Domestic Customer C,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_PTT Tank Truck,LPG Domestic Customer C,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_MT,LPG Domestic Customer D,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_BRP,LPG Domestic Customer D,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_PTT Tank Vessel,LPG Domestic Customer D,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_PTT Tank Truck,LPG Domestic Customer D,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,GSP_LPG_Petchem,GC,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,GSP_LPG_Petchem,LPG Petchem Customer A,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_Aerosol,LPG Aerosol,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_MT,LPG Export,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_PTT Tank Vessel,LPG Export,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_BRP,LPG Export,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,NGL,GSP_NGL,GC,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,NGL,GSP_NGL,NGL Customer A,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,NGL,GSP_NGL,NGL Export A,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_KN,OR Term,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,NGL,NGL_KN,NGL Customer B,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,NGL,NGL_KN,NGL Export B,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,LPG,LPG_PTTEP,OR Term,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_depot_customer_mapping,C3,LPG_MT,OR Term,selling_price (USD/Ton),,,USD/Ton,,
op_J_GSP_Marketing_input_MT_BRP_flow_constraint,MT_BRP,,,max,,,,,
op_J_GSP_Marketing_input_supply_depot_mapping,GSP,C2,GSP_C2,min (KT),,,KT,,
op_J_GSP_Marketing_input_supply_depot_mapping,GSP,C3,GSP_C3_Petchem,min (KT),,,KT,,
op_J_GSP_Marketing_input_supply_depot_mapping,GSP,C3,LPG_MT,min (KT),,,KT,,
op_J_GSP_Marketing_input_supply_depot_mapping,Import,C3,GSP_C3_Petchem,min (KT),,,KT,,
op_J_GSP_Marketing_input_supply_depot_mapping,GC,LPG,LPG_PTT Tank Vessel,min (KT),,,KT,,
op_J_GSP_Marketing_input_supply_depot_mapping,GC,LPG,LPG_PTT Tank Truck,min (KT),,,KT,,
op_J_GSP_Marketing_input_supply_depot_mapping,GSP,LPG,GSP_LPG_Petchem,min (KT),,,KT,,
op_J_GSP_Marketing_input_supply_depot_mapping,GSP,LPG,LPG_MT,min (KT),,,KT,,
op_J_GSP_Marketing_input_supply_depot_mapping,GSP,LPG,LPG_BRP,min (KT),,,KT,,
op_J_GSP_Marketing_input_supply_depot_mapping,GSP,LPG,LPG_PTT Tank Vessel,min (KT),,,KT,,
op_J_GSP_Marketing_input_supply_depot_mapping,GSP,LPG,LPG_PTT Tank Truck,min (KT),,,KT,,
op_J_GSP_Marketing_input_supply_depot_mapping,GSP,LPG,LPG_Aerosol,min (KT),,,KT,,
op_J_GSP_Marketing_input_supply_depot_mapping,Import,LPG,GSP_LPG_Petchem,min (KT),,,KT,,
op_J_GSP_Marketing_input_supply_depot_mapping,Import,LPG,LPG_MT,min (KT),,,KT,,
op_J_GSP_Marketing_input_supply_depot_mapping,GSP,NGL,GSP_NGL,min (KT),,,KT,,
op_J_GSP_Marketing_input_supply_depot_mapping,GSP4,LPG,LPG_KN,min (KT),,,KT,,
op_J_GSP_Marketing_input_supply_depot_mapping,GSP4,NGL,NGL_KN,min (KT),,,KT,,
op_J_GSP_Marketing_input_supply_depot_mapping,PTTEP,LPG,LPG_PTTEP,min (KT),,,KT,,
op_J_GSP_Marketing_input_supply_depot_mapping,GSP,C2,GSP_C2,max (KT),,,KT,,
op_J_GSP_Marketing_input_supply_depot_mapping,GSP,C3,GSP_C3_Petchem,max (KT),,,KT,,
op_J_GSP_Marketing_input_supply_depot_mapping,GSP,C3,LPG_MT,max (KT),,,KT,,
op_J_GSP_Marketing_input_supply_depot_mapping,Import,C3,GSP_C3_Petchem,max (KT),,,KT,,
op_J_GSP_Marketing_input_supply_depot_mapping,GC,LPG,LPG_PTT Tank Vessel,max (KT),,,KT,,
op_J_GSP_Marketing_input_supply_depot_mapping,GC,LPG,LPG_PTT Tank Truck,max (KT),,,KT,,
op_J_GSP_Marketing_input_supply_depot_mapping,GSP,LPG,GSP_LPG_Petchem,max (KT),,,KT,,
op_J_GSP_Marketing_input_supply_depot_mapping,GSP,LPG,LPG_MT,max (KT),,,KT,,
op_J_GSP_Marketing_input_supply_depot_mapping,GSP,LPG,LPG_BRP,max (KT),,,KT,,
op_J_GSP_Marketing_input_supply_depot_mapping,GSP,LPG,LPG_PTT Tank Vessel,max (KT),,,KT,,
op_J_GSP_Marketing_input_supply_depot_mapping,GSP,LPG,LPG_PTT Tank Truck,max (KT),,,KT,,
op_J_GSP_Marketing_input_supply_depot_mapping,GSP,LPG,LPG_Aerosol,max (KT),,,KT,,
op_J_GSP_Marketing_input_supply_depot_mapping,Import,LPG,GSP_LPG_Petchem,max (KT),,,KT,,
op_J_GSP_Marketing_input_supply_depot_mapping,Import,LPG,LPG_MT,max (KT),,,KT,,
op_J_GSP_Marketing_input_supply_depot_mapping,GSP,NGL,GSP_NGL,max (KT),,,KT,,
op_J_GSP_Marketing_input_supply_depot_mapping,GSP4,LPG,LPG_KN,max (KT),,,KT,,
op_J_GSP_Marketing_input_supply_depot_mapping,GSP4,NGL,NGL_KN,max (KT),,,KT,,
op_J_GSP_Marketing_input_supply_depot_mapping,PTTEP,LPG,LPG_PTTEP,max (KT),,,KT,,
op_J_GSP_Marketing_input_supply_depot_mapping,GSP,C2,GSP_C2,logistic_cost (THB),,,USD,,
op_J_GSP_Marketing_input_supply_depot_mapping,GSP,C3,GSP_C3_Petchem,logistic_cost (THB),,,USD,,
op_J_GSP_Marketing_input_supply_depot_mapping,GSP,C3,LPG_MT,logistic_cost (THB),,,USD,,
op_J_GSP_Marketing_input_supply_depot_mapping,Import,C3,GSP_C3_Petchem,logistic_cost (THB),,,USD,,
op_J_GSP_Marketing_input_supply_depot_mapping,GC,LPG,LPG_PTT Tank Vessel,logistic_cost (THB),,,USD,,
op_J_GSP_Marketing_input_supply_depot_mapping,GC,LPG,LPG_PTT Tank Truck,logistic_cost (THB),,,USD,,
op_J_GSP_Marketing_input_supply_depot_mapping,GSP,LPG,GSP_LPG_Petchem,logistic_cost (THB),,,USD,,
op_J_GSP_Marketing_input_supply_depot_mapping,GSP,LPG,LPG_MT,logistic_cost (THB),,,USD,,
op_J_GSP_Marketing_input_supply_depot_mapping,GSP,LPG,LPG_BRP,logistic_cost (THB),,,USD,,
op_J_GSP_Marketing_input_supply_depot_mapping,GSP,LPG,LPG_PTT Tank Vessel,logistic_cost (THB),,,USD,,
op_J_GSP_Marketing_input_supply_depot_mapping,GSP,LPG,LPG_PTT Tank Truck,logistic_cost (THB),,,USD,,
op_J_GSP_Marketing_input_supply_depot_mapping,GSP,LPG,LPG_Aerosol,logistic_cost (THB),,,USD,,
op_J_GSP_Marketing_input_supply_depot_mapping,Import,LPG,GSP_LPG_Petchem,logistic_cost (THB),,,USD,,
op_J_GSP_Marketing_input_supply_depot_mapping,Import,LPG,LPG_MT,logistic_cost (THB),,,USD,,
op_J_GSP_Marketing_input_supply_depot_mapping,GSP,NGL,GSP_NGL,logistic_cost (THB),,,USD,,
op_J_GSP_Marketing_input_supply_depot_mapping,GSP4,LPG,LPG_KN,logistic_cost (THB),,,USD,,
op_J_GSP_Marketing_input_supply_depot_mapping,GSP4,NGL,NGL_KN,logistic_cost (THB),,,USD,,
op_J_GSP_Marketing_input_supply_depot_mapping,PTTEP,LPG,LPG_PTTEP,logistic_cost (THB),,,USD,,
op_J_GBU_input_other_gsp_product_cost,GSP C2,,,value,,,THB/KG,,
